Date,Tesla Stock Price,%-Change,Change,Text,likes,retweets,replys,polarity_textblob,sentiment_textblob,polarity_nltk,sentiment_nltk
2021-04-26,738.2000122070312,1.2064693581602004,Higher, an advantage i did have is that my father is a talented electrical  mechanical engineer so i was taught a lot engineering without appreciating it at the time,5904,408,352,0.7,positive,0.4393,positive
2021-04-26,738.2000122070312,1.2064693581602004,Higher, true. the opposite in fact  i provide financial support to my parents.,5465,380,305,0.11666666666666665,positive,0.6705,positive
2021-04-26,738.2000122070312,1.2064693581602004,Higher,  we just got approval to open a new supercharger station in malibu!,4750,227,338,0.08522727272727272,positive,0.5255,positive
2021-04-27,704.739990234375,-4.532649880703643,Lower,  they have an important role to play in protecting the public from getting swindled but are sometimes too close to wall st hedge funds imo.  strange that they arent taking more action on some of the spacs.,5521,468,338,0.19,positive,-0.0258,negative
2021-04-27,704.739990234375,-4.532649880703643,Lower, fcc is fair  sensible. nhtsa  faa too. 99.9 of the time i agree with regulators!  on rare occasions we disagree. this is almost always due to new technologies that past regulations didnt anticipate.,5436,338,218,0.1872727272727273,positive,0.3595,positive
2021-04-27,704.739990234375,-4.532649880703643,Lower, other companies spend money on advertising  manipulating public opinion tesla focuses on the product.  i trust the people.,17895,2147,1085,-0.0625,negative,0.2023,positive
2021-04-27,704.739990234375,-4.532649880703643,Lower,   i find it more helpful to readfollow individual journalists rather than publications.  any given publication is going to have wide range of views albeit vast majority of stories about any subject are negative perhaps reflecting innate human biases. citizen journalism ftw!,8101,740,443,-0.009523809523809518,negative,0.3989,positive
2021-04-27,704.739990234375,-4.532649880703643,Lower,starship sn15 static fire completed preparing for flight later this week,163623,9080,12940,0.25,positive,-0.34,negative
2021-04-28,694.4000244140625,-1.4672029349255045,Lower,   might be something there haha,7070,406,250,0.2,positive,0.4588,positive
2021-04-28,694.4000244140625,-1.4672029349255045,Lower, bestselling by revenue in 2022 possibly by unit volume in 2023,10480,478,404,0.0,neutral,0.0,neutral
2021-04-28,694.4000244140625,-1.4672029349255045,Lower,   starship is literally more pointy because of that movie haha,4804,239,211,0.35,positive,0.4588,positive
2021-04-28,694.4000244140625,-1.4672029349255045,Lower,"the dogefather
snl may 8",444372,73732,36211,0.0,neutral,0.0,neutral
2021-04-28,694.4000244140625,-1.4672029349255045,Lower," did my heart love till now? forswear it sight!
for i neer saw true beauty till this night.",2311,176,184,0.4875,positive,0.902,positive
2021-04-28,694.4000244140625,-1.4672029349255045,Lower, romeo  juliet fish tank scene,6408,284,297,0.0,neutral,0.0,neutral
2021-04-28,694.4000244140625,-1.4672029349255045,Lower,  testing header tanks. all good so far.,9632,402,285,0.39999999999999997,positive,0.4404,positive
2021-04-29,677.0,-2.5057637964147172,Lower,a major part of realworld ai has to be solved to make unsupervised generalized full selfdriving work as the entire road system is designed for biological neural nets with optical imagers,136721,9257,25644,0.13749999999999998,positive,0.2732,positive
2021-04-29,677.0,-2.5057637964147172,Lower, was using this in my car last night,4788,210,364,0.0,neutral,0.0,neutral
2021-04-29,677.0,-2.5057637964147172,Lower, fsd display v9.0 will show actual probability distribution of objects  true minds eye of the neural net. this is so cool!,6635,436,357,0.196875,positive,0.7255,positive
2021-04-29,677.0,-2.5057637964147172,Lower,  i swear canada fsd beta will be as soon as humanly possible!,2771,157,230,0.0,neutral,-0.126,negative
2021-04-29,677.0,-2.5057637964147172,Lower,    true. anyone paying attention to the rate of improvement will realize that tesla autopilotfsd is already superhuman for highway driving  swiftly getting there for city streets.,2931,199,228,0.35,positive,0.7906,positive
2021-04-29,677.0,-2.5057637964147172,Lower,     hopefully later this year for several more states. insurance is different for almost every state in america  regulatory approvals take time.,2652,127,249,0.125,positive,0.4019,positive
2021-04-29,677.0,-2.5057637964147172,Lower,    and hopefully eu this summer,3126,182,255,0.0,neutral,0.4019,positive
2021-04-29,677.0,-2.5057637964147172,Lower,    probably a few months. there are many subtle differences between us  canada driving.,2717,124,169,-0.011111111111111108,negative,0.0,neutral
2021-04-29,677.0,-2.5057637964147172,Lower,   gating factor is achieving  proving higher safety with pure vision than with visionradar. we are almost there. fsd beta v9.0 will blow your mind.,4946,573,359,0.23214285714285715,positive,0.5859,positive
2021-05-03,684.9000244140625,-3.459063196731782,Lower,   rawlinson was never chief engineer. he arrived after model s prototype was made left before things got tough  was only ever responsible for body engineering not powertrain battery software production or design.,5251,386,641,-0.04722222222222222,negative,0.2023,positive
2021-05-03,684.9000244140625,-3.459063196731782,Lower, so great to see the happy faces!,35005,1031,842,0.9,positive,0.855,positive
2021-05-03,684.9000244140625,-3.459063196731782,Lower, prototypes are easy production is hard,173961,8623,2967,0.07083333333333333,positive,0.3612,positive
2021-05-04,673.5999755859375,-1.6498829647133229,Lower, only limitation is high density of users in urban areas. most likely all of the initial 500k will receive service. more of a challenge when we get into the several million user range.,14308,759,800,0.14500000000000002,positive,-0.1585,negative
2021-05-05,670.9400024414062,-0.3948891390943787,Lower, i had a steunk japan birthday party once,6446,529,780,0.0,neutral,0.4019,positive
2021-05-05,670.9400024414062,-0.3948891390943787,Lower, which means 110th of you is 13.8 billion years old,9322,827,601,0.1,positive,0.0,neutral
2021-05-06,663.5399780273438,-1.1029338520784915,Lower,make humanity a multiplanet species!,602818,59483,65775,0.0,neutral,0.0,neutral
2021-05-06,663.5399780273438,-1.1029338520784915,Lower,public support for life on mars is critical to making it happen,231479,17066,13906,0.0,neutral,0.1027,positive
2021-05-06,663.5399780273438,-1.1029338520784915,Lower,  2024 is not out of the question for an uncrewed flight,7866,619,415,0.0,neutral,0.0,neutral
2021-05-06,663.5399780273438,-1.1029338520784915,Lower, haha awesome! see you soon.,8404,624,369,0.6,positive,0.8122,positive
2021-05-06,663.5399780273438,-1.1029338520784915,Lower,  only way to create rapidly  fully reusable orbital rockets the fundamental technology revolution needed to make life multiplanetary,30753,1585,785,0.0,neutral,0.2732,positive
2021-05-07,672.3699951171875,1.3307437957385426,Higher,  will use this as my wallpaper,37336,1164,1161,0.0,neutral,0.0,neutral
2021-05-07,672.3699951171875,1.3307437957385426,Higher, that is how i feel about it,96823,10612,3159,0.0,neutral,0.0,neutral
2021-05-07,672.3699951171875,1.3307437957385426,Higher,  might try to refly sn15 soon,26863,2602,1720,0.0,neutral,0.0,neutral
2021-05-07,672.3699951171875,1.3307437957385426,Higher, im looking for a shiba pup!,49431,10638,7248,0.0,neutral,0.0,neutral
2021-05-07,672.3699951171875,1.3307437957385426,Higher,cryptocurrency is promising but please invest with caution! ,217023,36561,17974,0.25,positive,0.6239,positive
2021-05-10,629.0399780273438,-6.44437101662928,Lower,thanks again to  cast writers  crew! honor  pleasure to do the show with you.,201818,8668,11144,0.25,positive,0.8777,positive
2021-05-11,617.2000122070312,-1.8822278764288325,Lower,do you want tesla to accept doge?,390485,94128,95985,0.0,neutral,0.4404,positive
2021-05-12,589.8900146484375,-4.424821292685421,Lower, subscription rolls out in about a month,10687,582,602,0.0,neutral,0.0,neutral
2021-05-12,589.8900146484375,-4.424821292685421,Lower,  i think were maybe a month or two away from wide beta. but these things are hard to predict accurately.  the work we had to do for pure vision driving was needed for fsd so much more progress has been made than it would seem.,3866,276,267,0.14452380952380953,positive,0.7532,positive
2021-05-12,589.8900146484375,-4.424821292685421,Lower,  end of year along with fsd provided we get regulatory approval. smart summon is just a subset of fsd.,3962,247,213,0.21428571428571427,positive,0.7003,positive
2021-05-12,589.8900146484375,-4.424821292685421,Lower, we had to focus on removing radar  confirming safety. that release goes out next week to us production. then a week or two to polish pure vision fsd  v9 beta will release. difference between v8  v9 is gigantic.,10521,678,509,0.10714285714285714,positive,0.5859,positive
2021-05-13,571.6900024414062,-3.0853229848072816,Lower,  locating ground stations at data centers will significantly improve latency  jitter. data can go from user terminal to server without touching the internet.,8752,918,488,0.4375,positive,0.4404,positive
2021-05-13,571.6900024414062,-3.0853229848072816,Lower,working with doge devs to improve system transaction efficiency. potentially promising.,531589,81583,63142,0.2,positive,0.7964,positive
2021-05-13,571.6900024414062,-3.0853229848072816,Lower, i have a lot of respect for anyone who ships useful product at scale. it is insanely hard work.,6454,518,335,0.004166666666666652,positive,0.6808,positive
2021-05-13,571.6900024414062,-3.0853229848072816,Lower,to be clear i strongly believe in crypto but it cant drive a massive increase in fossil fuel use especially coal,359597,33484,56108,0.13333333333333333,positive,-0.024,negative
2021-05-13,571.6900024414062,-3.0853229848072816,Lower,it is high time there was a carbon tax!,240691,17961,32808,0.2,positive,0.0,neutral
2021-05-13,571.6900024414062,-3.0853229848072816,Lower,energy usage trend over past few months is insane  ,87349,8868,23008,-0.48333333333333334,negative,-0.1531,negative
2021-05-14,589.739990234375,3.157303383981902,Higher, we need to make sure ship wont break up on reentry hence deorbit over pacific,11292,689,544,0.5,positive,0.3182,positive
2021-05-14,589.739990234375,3.157303383981902,Higher, 34 of the way around the earth,23469,1458,1181,0.0,neutral,0.0,neutral
2021-05-17,576.8300170898438,-2.1890957639485453,Lower, to clarify speculation tesla has not sold any bitcoin,98128,16902,17260,0.0,neutral,0.0,neutral
2021-05-18,577.8699951171875,0.18029193983186698,Higher,aiming for extreme precision with next gen model y  microns not millimeters,92901,4245,6116,-0.0625,negative,0.0,neutral
2021-05-18,577.8699951171875,0.18029193983186698,Higher,giga berlin suppliers please accelerate!,155947,9184,17864,0.0,neutral,0.3802,positive
2021-05-18,577.8699951171875,0.18029193983186698,Higher, i worked for peter nicholson who is awesome. mostly we exchanged math riddles although i did figure out a multibillion dollar arbitrage opportunity for the bank. figured theyd at least give me 1hour raise but no  ,9954,967,643,0.39999999999999997,positive,0.1655,positive
2021-05-18,577.8699951171875,0.18029193983186698,Higher, going through all aspects of next gen model y production system with team. lot of talented people at giga berlin. this place will rock!,13812,993,919,0.4375,positive,0.5562,positive
2021-05-19,563.4600219726562,-2.4936358119111213,Lower, i would like to second that congratulations. outstanding accomplishment by china!,12158,779,853,0.3125,positive,0.8932,positive
2021-05-19,563.4600219726562,-2.4936358119111213,Lower,credit to our master of coin,169624,12819,15204,0.0,neutral,0.3818,positive
2021-05-19,563.4600219726562,-2.4936358119111213,Lower, ferragu is remarkably insightful,14411,743,791,0.75,positive,0.0,neutral
2021-05-19,563.4600219726562,-2.4936358119111213,Lower, great progress so far! thank you for the support from brandenburg. i would also like to express appreciation for the permit authorities as i know this is a large and complex project.  when all the finishing touches are done i hope it will be considered a jewel of brandenburg!,16595,907,595,0.19107142857142856,positive,0.9725,positive
2021-05-20,586.780029296875,4.138715510388136,Higher,  ideally 0.1kwh calculated as total energy used by system divided by max transaction rate,8075,1147,1150,0.45,positive,0.5994,positive
2021-05-20,586.780029296875,4.138715510388136,Higher,   yes with the spacex rocket thruster option package. it will be safe but very intense. probably not wise for those with a medical condition  same as a hardcore roller coaster.,12406,1221,794,0.082,positive,0.0922,positive
2021-05-20,586.780029296875,4.138715510388136,Higher,  bitcoin hashing aka mining energy usage is starting to exceed that of mediumsized countries. almost impossible for small hashers to succeed without those massive economies of scale.,5501,810,1505,-0.22916666666666666,negative,0.6486,positive
2021-05-20,586.780029296875,4.138715510388136,Higher, i agree that this can be done over time but recent extreme energy usage growth could not possibly have been done so fast with renewables. this question is easily resolved if the top 10 hashing orgs just post audited numbers of renewable energy vs not.,8610,843,1265,0.16805555555555554,positive,0.9413,positive
2021-05-20,586.780029296875,4.138715510388136,Higher, yeah i havent  wont sell any doge,50758,11852,5046,0.0,neutral,0.296,positive
2021-05-20,586.780029296875,4.138715510388136,Higher, a longtime tesla supporter gave me the doge dollar sticker at giga berlin,23232,2645,951,0.0,neutral,0.2732,positive
2021-05-20,586.780029296875,4.138715510388136,Higher,  oh sorry yes roadster will have thrusters not plaid. plaid is indeed close to the theoretical maximum of a roadworthy car without special devices.,7321,464,357,-0.047619047619047616,negative,0.0366,positive
2021-05-20,586.780029296875,4.138715510388136,Higher, it will have high pressure air rocket thrusters behind a license plate that flips down. bong james bong ,6953,572,395,-0.13185185185185186,negative,-0.296,negative
2021-05-20,586.780029296875,4.138715510388136,Higher,  currency is already digital! decentralized crypto is an attempt to wrest power of currency dilution pernicious form of taxation  capital controls from governments. that said i sure hope the cure is better than the disease! marsai are essential to passing the great filters.,6407,1229,632,0.385,positive,0.915,positive
2021-05-20,586.780029296875,4.138715510388136,Higher,  es wurde mir in deutschland gegeben,10454,1362,1156,0.0,neutral,0.0,neutral
2021-05-20,586.780029296875,4.138715510388136,Higher, that is my gaming laptop which has never had a sticker until now,14542,2100,1093,0.0,neutral,0.0,neutral
2021-05-20,586.780029296875,4.138715510388136,Higher, diess is right. hydrogen is a staggeringly dumb form of energy storage for cars. barely worth considering it for a rocket upper stage which is its most compelling use.,12349,1050,932,0.16845238095238094,positive,0.1531,positive
2021-05-20,586.780029296875,4.138715510388136,Higher,how much is that doge in the window? ,301382,52060,70396,0.2,positive,0.0,neutral
2021-05-20,586.780029296875,4.138715510388136,Higher,"tesla model s plaid delivery event
june 3 at our california factory fastest production car ever
0 to 60mph in under 2 secs",193708,13869,17743,0.0,neutral,0.0,neutral
2021-05-20,586.780029296875,4.138715510388136,Higher,  this is how i imagine most theaters are these days haha,22505,979,2427,0.35,positive,0.4588,positive
2021-05-20,586.780029296875,4.138715510388136,Higher, congrats to  on embracing an electric future!,21514,1506,1006,0.0,neutral,0.5707,positive
2021-05-20,586.780029296875,4.138715510388136,Higher,   production article will look different better,10704,575,866,0.25,positive,0.4404,positive
2021-05-20,586.780029296875,4.138715510388136,Higher,  likewise. i have attention surplus disorder haha.,8636,660,601,0.2,positive,0.0772,positive
2021-05-21,580.8800048828125,-1.00549168674543,Lower, this will actually be able to fly very briefly. i always laughed at flying cars  now making one. fate  irony haha.,75450,5620,3449,0.44000000000000006,positive,0.7239,positive
2021-05-21,580.8800048828125,-1.00549168674543,Lower,  we cant wait to build this crazy truck! its a total rethink of vehicle mechanical architecture  production methods so super hard project but worthwhile in the end.,47477,2182,2337,-0.04166666666666667,negative,0.6338,positive
2021-05-21,580.8800048828125,-1.00549168674543,Lower,   achieving truly decentralized finance  power to the people  is a noble  important goal.  layer count depends on projected bandwidth  compute both rising rapidly which means single layer network can carry all human transactions in future imo. for now lightning is needed.,11759,1625,2026,0.18571428571428572,positive,0.7717,positive
2021-05-24,606.4400024414062,4.40021989804078,Higher, they told me they would appreciate help,18322,2217,951,0.0,neutral,0.6597,positive
2021-05-24,606.4400024414062,4.40021989804078,Higher,someone suggested changing dogecoin fees based on phases of the moon which is pretty awesome haha,127751,11663,7956,0.48333333333333334,positive,0.8834,positive
2021-05-24,606.4400024414062,4.40021989804078,Higher,if youd like to help develop doge please submit ideas on github   ,187476,31513,21329,0.0,neutral,0.7579,positive
2021-05-24,606.4400024414062,4.40021989804078,Higher,spoke with north american bitcoin miners. they committed to publish current  planned renewable usage  to ask miners ww to do so. potentially promising.,318606,36400,25824,0.06666666666666667,positive,0.6222,positive
2021-05-25,604.6900024414062,-0.2885693544216861,Lower, please note dogecoin has no formal organization  no one reports to me so my ability to take action is limited,32454,4145,3931,0.01428571428571429,positive,-0.1082,negative
2021-05-25,604.6900024414062,-0.2885693544216861,Lower,  doge has dogs  memes whereas the others do not,48549,7839,5752,0.0,neutral,0.0,neutral
2021-05-26,619.1300048828125,2.3880008571508515,Higher,if only they had spaceships theyd still be around,135466,5314,6292,0.0,neutral,0.0,neutral
2021-05-26,619.1300048828125,2.3880008571508515,Higher, not sure who wrote this but its accurate ,7302,676,473,0.07500000000000004,positive,-0.1232,negative
2021-05-26,619.1300048828125,2.3880008571508515,Higher,   aiming to have hot gas thrusters on booster for first orbital flight,7425,484,371,0.25,positive,0.0,neutral
2021-05-26,619.1300048828125,2.3880008571508515,Higher,     they are now the same lox below ch4. ox is 3.5 times heavier than fuel so makes sense to have it lower.,5290,273,143,0.0,neutral,-0.296,negative
2021-05-26,619.1300048828125,2.3880008571508515,Higher,  pure vision autopilot is now rolling out in north america. there will be an update of this production release in 2 weeks then fsd beta v9.0 also pure vision a week later. fsd subscription will be enabled around the same time.,13396,1476,925,0.10714285714285714,positive,0.4588,positive
2021-05-27,630.8499755859375,1.8929741105574882,Higher, tesla sure would appreciate changing the law so that this is not required!,22236,1339,1484,0.625,positive,0.6476,positive
2021-05-27,630.8499755859375,1.8929741105574882,Higher,  potentially 1000 times higher,5725,398,488,0.125,positive,0.0,neutral
2021-05-27,630.8499755859375,1.8929741105574882,Higher,  pretty close. no tiles on back side of flaps. some tiles towards leeward side of ship trailing plasma spilling off rear of flaps.,12798,605,491,0.125,positive,0.25,positive
2021-05-27,630.8499755859375,1.8929741105574882,Higher, cumulative payload to orbit is the really crazy number. falcon has delivered more than double rest of world combined over trailing 12 months.,7337,663,296,-0.033333333333333326,negative,-0.2766,negative
2021-05-28,625.219970703125,-0.8924475074415739,Lower, i suspect that name made him strong,10343,592,983,0.4333333333333333,positive,0.2732,positive
2021-05-28,625.219970703125,-0.8924475074415739,Lower, for the low low price of  ?,30209,2129,2232,0.0,neutral,-0.4939,negative
2021-05-28,625.219970703125,-0.8924475074415739,Lower,ship 16  booster 2 starbase highbay ,260555,17873,11254,0.0,neutral,0.0,neutral
2021-06-01,623.9000244140625,-0.21111710292588404,Lower,  when i visit japan later this year,12451,1792,1258,0.0,neutral,0.0,neutral
2021-06-01,623.9000244140625,-0.21111710292588404,Lower, baby shark crushes all! more views than humans. ,9112,860,952,0.5,positive,-0.4926,negative
2021-06-01,623.9000244140625,-0.21111710292588404,Lower, yeah new model s  x have ps5 level entertainment computing power,23541,1788,1030,0.13636363636363635,positive,0.6124,positive
2021-06-02,605.1199951171875,-3.010102350053967,Lower, thanks  seriously it was so insane! fud still happening a little but doesnt resonate when enough people have the product.,9867,811,770,-0.26416666666666666,negative,-0.3873,negative
2021-06-02,605.1199951171875,-3.010102350053967,Lower, some quarks  a lepton walk into a bar ,2906,201,282,0.0,neutral,0.0,neutral
2021-06-02,605.1199951171875,-3.010102350053967,Lower, things get weird at the driver level,2352,108,135,-0.5,negative,-0.1779,negative
2021-06-02,605.1199951171875,-3.010102350053967,Lower, thats where we get most of our lithium. also whereas phone batteries make heavy use of cobalt in cathode tesla uses primarily nickel which is trickier but has better energy density range. iron cathode cells are now competitive for stationary packs  mid range cars.,17847,1012,958,0.24,positive,0.802,positive
2021-06-02,605.1199951171875,-3.010102350053967,Lower, we went public for 3.40share!,19515,1544,948,0.0,neutral,0.0,neutral
2021-06-02,605.1199951171875,-3.010102350053967,Lower,  sciencefiction should not be fiction forever!,25890,2390,1029,0.0,neutral,0.0,neutral
2021-06-02,605.1199951171875,-3.010102350053967,Lower,    might take a few kicks at the can before we catch the rocket haha,7562,400,389,0.0,neutral,0.4588,positive
2021-06-02,605.1199951171875,-3.010102350053967,Lower, our biggest challenge is supply chain especially microcontroller chips. never seen anything like it.  fear of running out is causing every company to overorder  like the toilet paper shortage but at epic scale. that said its obv not a longterm issue.,8228,637,466,0.022222222222222227,positive,-0.5514,negative
2021-06-02,605.1199951171875,-3.010102350053967,Lower,found this pic of me as a child ,354690,37917,32791,0.0,neutral,0.0,neutral
2021-06-04,599.0499877929688,4.575441608257758,Higher,  haf yu sin mi danz?,9827,859,1724,0.0,neutral,-0.5574,negative
2021-06-04,599.0499877929688,4.575441608257758,Higher, make up sex is the best tho,8337,1004,1088,1.0,positive,0.6369,positive
2021-06-04,599.0499877929688,4.575441608257758,Higher, needs laser eyes too,9509,880,1419,0.0,neutral,0.0,neutral
2021-06-07,605.1300048828125,1.0149431956828714,Higher, the longterm strength of tesla will be manufacturing technology,17203,1279,997,0.0,neutral,0.4939,positive
2021-06-09,598.780029296875,-0.7968981170302758,Lower,  now that i have made some improvements im pretty sure its worth 69k haha,12293,1407,1062,0.3125,positive,0.8934,positive
2021-06-09,598.780029296875,-0.7968981170302758,Lower, my primary home is literally a 50k house in boca chica  starbase that i rent from spacex. its kinda awesome though. only house i own is the events house in the bay area. if i sold it the house would see less use unless bought by a big family which might happen some day.,18190,1877,1700,0.3055555555555555,positive,0.5868,positive
2021-06-09,598.780029296875,-0.7968981170302758,Lower,  yeah sold my houses except for 1 in bay area thats rented out for events.  working on sustainable energy for earth with tesla  protecting future of consciousness by making life multiplanetary with spacex. also ai risk mitigation with neuralink  fixing traffic with boring.,15843,1950,1462,-0.5,negative,-0.0258,negative
2021-06-09,598.780029296875,-0.7968981170302758,Lower, exactly. only time i sell tesla stock is when my stock options are expiring  i have no choice.  btw i will continue to pay income taxes in california proportionate to my time in state which is  will be significant.,4704,544,344,0.1875,positive,-0.2023,negative
2021-06-09,598.780029296875,-0.7968981170302758,Lower,  not even a good fake anonymous the article is behind a paywall and it looks like anonymous hacking skills are not enough to get behind it  ,11378,1051,788,-0.12000000000000002,negative,0.3915,positive
2021-06-09,598.780029296875,-0.7968981170302758,Lower, tesla europe team is doing great!,11860,789,624,1.0,positive,0.6588,positive
2021-06-10,610.1199951171875,1.8938450291384301,Higher,  starlink missions will move to starship,5278,452,328,0.0,neutral,0.0,neutral
2021-06-10,610.1199951171875,1.8938450291384301,Higher, useful mass to orbit is the primary figure of merit,4957,318,511,0.35,positive,0.6908,positive
2021-06-11,609.8900146484375,-0.0376943012178832,Lower,"most amount of fun on 4 wheels!
pure joy on tap whenever u want.",54508,2164,4130,0.47232142857142856,positive,0.8383,positive
2021-06-11,609.8900146484375,-0.0376943012178832,Lower,order tesla model s plaid at ,90047,5890,9743,0.0,neutral,0.0,neutral
2021-06-11,609.8900146484375,-0.0376943012178832,Lower,  i love the yoke!,3887,194,298,0.625,positive,0.6696,positive
2021-06-11,609.8900146484375,-0.0376943012178832,Lower, tesla engineering is awesome!,38905,1539,1513,1.0,positive,0.6588,positive
2021-06-14,617.6900024414062,1.2789171171239788,Higher,could turn out to be one big philip k dick joke in the end,68946,3279,7926,0.0,neutral,-0.2732,negative
2021-06-14,617.6900024414062,1.2789171171239788,Higher,pluto takes 248 years to orbit the sun but uranus only takes 84,239997,13393,15462,0.0,neutral,0.0,neutral
2021-06-14,617.6900024414062,1.2789171171239788,Higher, the aliens would say so long and thanks for the orifice!,4727,283,531,0.1,positive,0.5355,positive
2021-06-14,617.6900024414062,1.2789171171239788,Higher,  decided to sell my last remaining house. just needs to go to a large family who will live there. its a special place.,6812,506,880,0.17694805194805197,positive,0.4019,positive
2021-06-14,617.6900024414062,1.2789171171239788,Higher,   after several successful launches land overflight earlier in trajectory passes esubc safety threshold. that said starship will also launch from cape longterm.,3130,226,238,0.25,positive,0.765,positive
2021-06-14,617.6900024414062,1.2789171171239788,Higher,  so much more is needed for life to become multiplanetary,1871,107,172,0.5,positive,0.0,neutral
2021-06-15,599.3599853515625,-2.9675107282609026,Lower,  true we somewhat overcompensated on bluetooth antenna capability haha. will work on turning it down near your destination.,22517,576,887,0.12361111111111112,positive,0.7003,positive
2021-06-15,599.3599853515625,-2.9675107282609026,Lower,from the top of starbase high bay ,129557,8743,9931,0.33,positive,0.2023,positive
2021-06-15,599.3599853515625,-2.9675107282609026,Lower,stacking super heavy aft section ,151796,8822,5922,0.06666666666666665,positive,0.5994,positive
2021-06-15,599.3599853515625,-2.9675107282609026,Lower, 133t h4x0r got my phone. nuthin i could do. sorry babe.,25346,1162,704,-0.5,negative,-0.0772,negative
2021-06-16,604.8699951171875,0.9193155866741742,Higher,lets just skip original video games  movies  go straight to the sequel,141239,8352,14082,0.2875,positive,0.4939,positive
2021-06-16,604.8699951171875,0.9193155866741742,Higher, massive increase in supercharger network is underway,11837,741,794,0.0,neutral,0.3182,positive
2021-06-16,604.8699951171875,0.9193155866741742,Higher,  pretty much an average day back then,3731,147,217,0.03333333333333333,positive,0.4939,positive
2021-06-16,604.8699951171875,0.9193155866741742,Higher, εἰδέναι μὲν μηδὲν πλὴν αὐτὸ τοῦτο εἰδέναι,6108,570,1065,0.0,neutral,0.0,neutral
2021-06-16,604.8699951171875,0.9193155866741742,Higher,  maybe we should advertise informationally just so people know stuff like this exists,7821,513,788,0.0,neutral,0.3612,positive
2021-06-16,604.8699951171875,0.9193155866741742,Higher,  most people have no idea just how good the tesla air purification system is. literally 10x better than any other car.,5979,486,313,0.39375,positive,0.5165,positive
2021-06-16,604.8699951171875,0.9193155866741742,Higher,  oh man home hvac that is super energy efficient quiet  purifies the air would be great. we developed it for the car but it can be scaled up for home use.,3227,272,221,0.30833333333333335,positive,0.7543,positive
2021-06-16,604.8699951171875,0.9193155866741742,Higher, new hvac firmware coming soon that will make it quieter,13758,503,579,0.13636363636363635,positive,0.0,neutral
2021-06-17,616.5999755859375,1.9392564622878083,Higher,real pic of 2 ships next to starbase tiki bar on right ,77188,5893,13395,0.1619047619047619,positive,0.0,neutral
2021-06-17,616.5999755859375,1.9392564622878083,Higher,   steam engines are even better!,1802,95,142,0.625,positive,0.4926,positive
2021-06-17,616.5999755859375,1.9392564622878083,Higher,  ive been driving with the yoke for a while  its great imo. progressive steering would require complex gearing or drivebywire without direct mechanical link. will aim for that in a few years.,5526,265,445,0.09999999999999999,positive,0.6249,positive
2021-06-17,616.5999755859375,1.9392564622878083,Higher, congratulations this is a great achievement!,7088,369,419,1.0,positive,0.8516,positive
2021-06-17,616.5999755859375,1.9392564622878083,Higher,    we might use sn16 on a hypersonic flight test,11925,728,571,0.0,neutral,0.0,neutral
2021-06-17,616.5999755859375,1.9392564622878083,Higher,  based on what data?,10206,813,2738,0.0,neutral,0.0,neutral
2021-06-17,616.5999755859375,1.9392564622878083,Higher, hello im clark kent,5037,384,668,0.0,neutral,0.0,neutral
2021-06-17,616.5999755859375,1.9392564622878083,Higher, manufacturing is so hard. i have the utmost respect for those who build things.,23729,1207,895,-0.2916666666666667,negative,0.3035,positive
2021-06-17,616.5999755859375,1.9392564622878083,Higher,            it is an honor to work with such talented engineers,16306,595,374,0.35,positive,0.7579,positive
2021-06-18,623.3099975585938,1.0882293607423321,Higher, this is epic. very impressive history.,16812,433,384,0.55,positive,0.5563,positive
2021-06-18,623.3099975585938,1.0882293607423321,Higher, peak acceleration is over 1.2 gs which is 20 faster than falling,42080,2352,2042,0.0,neutral,-0.1531,negative
2021-06-21,620.8300170898438,-0.39787272440097166,Lower, very sorry to hear that. condolences to jb and his family.,8513,346,336,-0.65,negative,-0.1513,negative
2021-06-21,620.8300170898438,-0.39787272440097166,Lower, tesla financing round closed at 6pm dec 24th 2008  last hour of last day possible or payroll wouldve bounced 2 days later. i gave tesla last of my remaining cash from paypal. didnt even own a house or anything sellable.,35349,2512,1344,0.03749999999999999,positive,0.0,neutral
2021-06-21,620.8300170898438,-0.39787272440097166,Lower,looking at holding tesla ai day in about a month or so. will go over progress with tesla ai software  hardware both training  inference. purpose is recruiting.,114360,7077,9709,0.0,neutral,0.4215,positive
2021-06-22,623.7100219726562,0.4638958818893091,Higher, this is an important improvement,18952,2926,1974,0.4,positive,0.5859,positive
2021-06-23,656.5700073242188,5.268471596405266,Higher, good chart. this is a major reason why we moved starlink from 1100km orbit to 550km. atmosphere automatically clears the lower altitude within a few years so space junk cannot accumulate.,11106,683,431,0.1875,positive,0.25,positive
2021-06-24,679.8200073242188,3.5411303807118655,Higher, that is an exciting goal!,2437,125,986,0.375,positive,0.5411,positive
2021-06-24,679.8200073242188,3.5411303807118655,Higher, cool but an unnecessary complication for now. these are being removed to speed up time to orbital launch.,7222,296,452,-0.025000000000000022,negative,0.1655,positive
2021-06-24,679.8200073242188,3.5411303807118655,Higher,  at least a few years before starlink revenue is reasonably predictable. going public sooner than that would be very painful. will do my best to give longterm tesla shareholders preference.,7059,691,485,-0.10166666666666664,negative,0.2516,positive
2021-06-24,679.8200073242188,3.5411303807118655,Higher,shout out to the awesome tesla global team. thanks for working so hard to make tesla successful!,149001,7259,8912,0.36916666666666664,positive,0.8814,positive
